Phone Brand,Phone specification,Old Price,New Price,Rating
Tecno,"POP3 (BB2) 5.7"", 16GB ROM + 1GB RAM, Android 8.1 Oreo, 8MP + 5MP, 3500mAh, Fingerprint & Face ID - Sandstone Black",32500,32000,
Infinix,"S5 Pro - 6.53"" FHD+ (6GB RAM, 128GB ROM) Android 10 - 48MP/2MP/QVGA + 40MP Selfie - 4000mAh - 4G LTE - Forest Green",115000,106000,
Blackview,"A70, 3GB+32GB, 6.517 Inch Android 11, 5380mAh Battery Smartphone - Black",71021,50730,
Oneplus,"Nord  N100 4G, 4GB RAM 64GB ROM Android 10 - Midnight Frost",,90000,5.0
Oukitel,"K12 Android 9.0 Mobile Phone 6.3""  6G RAM 64G ROM 10000mAh Smartphone",205000,195000,
Apple,IPhone 7Plus-5.5 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD-Silver,410000,197890,
Generic,Mobile Phone Flip Button Long Battery Life Old Mobile Phone For Nokia 2720A,55980,27990,
Infinix,"Note 8 - 6.95"" (6GB, 128GB ROM) Android10 -64MP Quad Camera + 16MP/Portrait Lens- Dual Sim - 5200mAh -4G- Silver Diamond",,120000,5.0
Samsung,Galaxy S9+ 6+256GB S9 Plus Dual Sim Android 8.0 Octa Core 2.8GHz 6.2 Inch Quad HD+ 12+12MP Dual Camera - Black,185999,176999,
Itel,"A56 Pro,  5.99"" IPS Screen, Android 9 Pie, 32GB RAM + 2GB , 8MP + 5MP, 4000mAh, Fingerprint & Face ID - GRADATION BLUE",45000,36799,
Generic,Mini 4G Mobile Phone K-TOUCH I9 Metal Frame Android 8.1 Face ID WiFi Smallest 4G Smartphone - Gold,,,
Tecno,"Pop2F, Android 8.1 Oreo, Memory 16GBROM+1GBRAM, Finger Print, Face Unlock,midnight Black",,29500,
Gionee,"M7 Power, 6-inch FHD (4GB, 64GB ROM) 5000mAh, 13MP+8MP, Android 7.1, Dual Sim 4G LTE - ",250000,123000,5.0
Oneplus,"9 Pro 5G 6.7-Inch 8GB RAM, 256GB ROM Android 11 (48MP + 8MP + 50MP + 2MP) + 16MP Dual SIM - Stellar Black",,465000,
Tecno,"POP 3 (BB2) 5.7"" Screen, 16GB ROM + 1GB RAM, Android 8.1 Oreo, 8MP + 5MP Camera, 3500mAh, Fingerprint & Face ID",,30800,4.5
Samsung,"Galaxy M31s - 6.5"" (6GB RAM, 128GB ROM) Android 10 (64MP+12MP+5MP+5MP) + 32MP Selfie - 6000mAh - Dual SIM - Mirage Black",200000,165000,5.0
Infinix,"Note 7 X690B - Dual - 128GB ROM - 6GB RAM - 4G Lte - 6.95'' - 48mp+16MP - 5000mAh - Fingerprint, BLACK",102000,97000,
Huawei,"Mate 40 Pro 6.76"" (8GB RAM + 256GB ROM) Android 10 (50MP + 12MP + 20MP) + 13MP - 5G - Dual SIM - 4400mAh - Mystic Silver",600000,575000,
Samsung,"Galaxy S9 5.8-Inch QHD (4GB, 64GB ROM) Android 8.0 Oreo, 12MP + 8MP Single SIM 4G LTE Smartphone - Purple",200000,130000,
XIAOMI,"Redmi Note10 6.5-Inch 4GB RAM, 128GB ROM Android 11 (48MP + 2MP + 2MP) + 8MP Dual SIM - Lake Green",120000,110000,
Oppo,Reno5 F 6.43-Inch 8GB RAM 128GB ROM Android 11 (48MP + 8MP + 2MP + 2MP) + 32MP Dual SIM - Fluid Black,,139000,
Lenovo,Global Version Lenovo K5 Pro Mobile Phone 4GB+64GB 5.99inch,314136,157068,
Nokia,"2.4 - 64GB ROM + 3GB RAM, 6.5 HD+ Display, 4500maH Battery, 4G, Dual SIM With 12 Month Warranty - Charcoal Grey",67000,59799,
Vivo,"Y20 6.51"" HD+ 3GB RAM, 64GB ROM, Front Camera 8MP, AI Triple Macro Camera 13/2/2 MP, 5000mAh - Obsidian Black",,78990,
Apple,IPhone 7Plus-5.5 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD-Gold,410000,197890,
Itel,"A56 Pro 5.99"" Screen, Android 9, 32GB ROM+2GB RAM, 8MP+5MP Camera, 4000mAh, Fingerprint & Face ID -Black +Free 32GB Card",40000,38990,
Nokia,5800 Xpressmusic 3.2 MP Camera GPS WIFI FM Radio Bluetooth One Year Warranty,22000,15000,
MARAPHONE,X - 5.5 Inch HD+(1GB RAM+16GB ROM) (5mp + 13mp),35000,29000,
Apple,"IPhone 12 6.1 Inches 4GB RAM, 256GB ROM, (12MP + 12MP) - White",,495000,
Poco,"X3 Pro, 6.67-Inch (6GB RAM, 128GB ROM) Android 11 (48MP + 8MP + 2MP + 2MP) + 20MP 4G Dual SIM - Phantom Black",,145000,
Oppo,"A54, Starry Blue, 6.51"", 4GB RAM 128GB ROM, 16MP Selfie Camera  13MP+2MP+2MP Rear Camera, 5000mAh - Starry Blue",92900,92500,
Ulefone,"Armor 7 Rugged Phone, 48MP Camera, 8GB+128GB, 6.3 Inch Android 10 Smartphone - Black",241500,169050,
Doogee,"X95, 2GB+16GB, 6.52 Inch Android 10, Triple Back Cameras, 4G Smartphone - Blue",54536,38954,
XIAOMI,"Redmi Note 3 5.5-Inch (2GB,16GB ROM), 16MP + 5MP Dual SIM 4G Smartphone - Black",,51990,4.0
Itel,"S16, 6.5"" Waterdrop Fullscreen,  Android 10 , 8MP Al Triple Rear Camera,16GB ROM+1GB RAM, 4000mAh, Ice Crystal Blue",40000,36599,
Itel,"A16 Plus 5.0"" Screen Android 8.1, 1GB RAM + 8GB ROM, 5MP + 2MP, 2050mAh Dual SIM 3G -Champagne Gold",25000,21300,
Atouch,Kiddies Educational Learning Tablet 1GB RAM 8GB Rom + Pouch,36500,26450,1.0
Generic,40X60 Monocular Telescope Portable Mini Optic Lens Coating,11275,4510,
XIAOMI,"Redmi Note 5 6GB 64GB Snapdragon 636 Octa Core SmartPhone 5.99"" Full Screen Dual Camera 4000mAh",120000,65999,
Oppo,"Reno 5F, 6.43"", 128GB ROM + 8GB RAM, 48MP+8MP+2MP+2MP Rear + 16MP Selfie Camera, 4310mAh - Fantastic Purple",,133000,
Infinix,"Hot 10, 6.78"" HD+ Infinity -O Display, Android 10, 3GB Ram ,64GB Rom, 5200 Mah- Moonlight Jade",99000,77000,
Nokia,"X20, 6.67"" HD+ 8GB RAM + 128GB ROM Android 11 (64MP + 5MP + 2MP + 2MP) + 32PM Dual SIM - Nordic Blue",,180000,
Poco,M3 Dual SIM - 4GB RAM - 128GB - 4G LTE - Poco Yellow.,,119999,
Itel,"A14 PLUS, 4.0 Inches  Android 10 ( Go Edition), 2.0MP Rear+ 0.3MP Front Camera, 2500mAh, Deep Blue",22000,19399,
Itel,"A33 Android SmartPhone - 5.0"" Screen Display Size - 1GB RAM - 16GB Internal Storage - Fingerprint Sensor",38150,30999,
Samsung,"Galaxy Tab S6 Lite(P610) 10.4-inch Android Tablet (64GB ROM + 4GB RAM), 8MP + 5MP, Wi-Fi Only, S-Pen, Oxford Gray",190000,183900,
Samsung,"Galaxy S7 Edge 5.5"" (4GB, 32GB ROM) 12MP + 5MP Dual  Nano Sim - Blue +Free Pouch",150000,85000,
Samsung,Galaxy S10 8+512GB Dual Sim Android 9.0 Octa Core 2.8GHz 6.1 Inch Quad HD+ Tri-lens Camera - Blue,329999,269226,
Tecno,POP 2 Plus (BA2) Android SmartPhone - 6 Inches Screen Display Wide - 1GB RAM - 16GB Internal Storage - Battery 5000mAh,73200,54400,5.0
XIAOMI,"New Global Version Mi 9T Redmi K20 6GB/64GB Smartphone Snapdragon 730 48MP Camera 6.39"" In-Screen Fingerprint",,330000,
Nokia,"1.4, 6.51"" HD+ 2GB RAM + 32GB ROM Android 11 (8MP + 2MP) + 5PM Dual SIM - Charcoal I Grey",,48000,
Tecno,"Spark 7p - 6.8"" (4GB RAM, 128GB ROM) Android 11 - 16MP Triple Camera + 8MP Selfie, 5000mAh - 4G - Fingerprint -Apls Blue",100000,85000,
Tecno,"Tecno Spark 7(pr651h) 6.5"" Hd+ Screen-32gb Rom -2gb Ram-16mp/8mp Camera-4g -5000mah- magnet black",54500,48410,
Samsung,Galaxy S8 4GB RAM 64GB ROM + Power Bank Dual Sim,,105000,
Ulefone,"Note 11P, 8GB+128GB, 6.55 Inch Android 11 Smartphone - Black",125164,89403,
Tecno,"Pop5 (BD2) 6.1 Dot Notch Screen, 4000mAH Battery, 16GB + 1GB RAM, Face Unlock - Obsidian Black.",37500,35950,
yeamuds,Smartphones Ram 4GB+ Rom 64GB Android Mobile Phoens 7.3 HDinch 5000mAh Cellphones 10-core -white,101945,59968,
Infinix,"Smart HD 2021 (X612) 6.1"" HD+, 2GB RAM + 32GB ROM, 5000mAh, Android 10, 8MP Selfie + 8MP Camera, QUARTZ GREEN",,45300,5.0
Nuu Mobile,"A4L+, 16GB, 4G LTE Dual SIM, Android 7.0 Smartphone, 5MP Camera",,27000,4.4
Itel,"A56 5.99 Inches,Android 9.0 (Pie, Go Edition),1GB RAM/16GB ROM,4000mAh Battery - GRADATION BLUE",37000,30999,5.0
Nokia,"G20(TA-1365 DS)-6.5"" HD+ 20.9 SCREEN-64GB ROM/4GB RAM -5050MAH-FINGERPRINT-NIGHT/DARK BLUE",,79500,
Nokia,6(2017) Android Smartphone 5.5'' 4GB+64GB ROM 16.0MP+8MP Camera Mobile Phone TLE 4G-Black,80000,55900,
Samsung,Galaxy S6 Edge Cell Phone 5.1 Inch Curved Screen Octa Core 32GB ROM -white,76800,59800,
Uniwa,F60 IP68 Waterproof 5300mAh 2.8’’ Android 9.0 Dual SIM PTT 2W Loudspeaker 4G Zello Radio POC Radio NFC SOS Button,112000,99000,
Asus,"Smartphone ZenFone 5 ZE620KL  4GB 64GB  6.2"" Global Version Silver/black",,120999,
Nokia,X6 Android Smartphone 4+64GB ROM 5.8 Inch TLE 4G-Black,80000,57990,
Generic,Smart Personal Robot-Cameraman 360° Object Tracking Holder,15600,6999,3.0
Samsung,"Galaxy S21 Dual SIM Smartphone-(256GB, 8GB RAM) 5G, (64mp+12mp+12mp+10mp) Camera- 4800mAh- Phantom Gray",,410000,
Samsung,"Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) SINGLE SIM 4G Smartphone WHITE",,235000,
Samsung,"Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) SINGLE SIM 4G Smartphone WHITE",,235000,
Tecno,"Tecno Spark 7P (KF7j) 6.8"" HD+, 64GB ROM +4GB RAM, 16MP Triple Camera, 5000mAh, Android 11, 4G, Fingerprint - Alps Blue",69450,60564,
Gionee,"F6 5.7-inch (3GB, 32GB ROM) Android 7.1 Nougat, (13MP + 2MP) + 8MP, Dual Sim 4G LTE Smartphone - Blue",70000,37000,
Apple,"12 Pro Max - 128GB, 6GB RAM, 6.7-Inch,(12MP+12MP+12MP) -Silver",690000,620000,
Itel,"A16 Plus 5.0"" Screen Android 8.1 Go Edition, 1GB RAM + 8GB ROM, 5MP+2MP, 2050mAh Dual SIM 3G - Black",,21700,3.0
Ulefone,"Armor X5 Rugged Phone, 3GB+32GB, 5.5 Inch Android 9.0, 5000mAh Battery, 4G Smartphone - Orange",78236,55883,5.0
Apple,Refurbished (Class A) - Apple IPhone 8 Plus 3GB RAM+64GB ROM - Space Gray,493220,246610,
Ulefone,"Note 9P, 4GB+64GB, 6.52 Inch Android 10 4G Smartphone - Green",82400,57680,
XIAOMI,Redmi 4X 3+32GB Smartphone 5.0' 13MP Camera Fingerprint ID Pink,,56780,4.0
Itel,"A33 5.0"" Screen, Android 8.1, 1GB RAM + 16GB ROM, 2200mAh Battery, Fingerprint, 5+2MP Camera - Red",30000,27500,
Infinix,"HOT 10(X682B)-6.78"" HD+ INFINITY-O DISPLAY-64GB ROM/3GB RAM-16MP/2MP/2MP/AI LENS/8MP-5200MAH-4G LTE, Amber Red",,72800,
Infinix,Hot 10 Play Android 10 (Go Edition) 32GB ROM 2GB RAM 6.82 Inches 6000 MAh 4G LTE Aegean Blue,,61000,
Google,"Pixel 4a 5G, 6.2-Inch  6GB RAM 128GB ROM Android 11, (12.2MP + 16MP) + 8MP Nano SIM - Just Black",,310000,
Tecno,"F1, Dual Sim, 5.0 Inch, 1GBRAM + 8GB ROM, Battery 2000Mah Removable, Andriod 8.1(Go Edition), DARK BLUE.",29500,25999,5.0
Tecno,"F1 - 1.3Ghz Quad Core, 5.0-inch,8GB ROM+1GB RAM, Android 8.1(Go Edition) ",,25000,
Huawei,"P40 Pro 6.58-Inch (8GB RAM + 256GB ROM) Android 10, (50MP + 12MP + 40MP) + 32MP 5G Dual SIM -  Silver Frost",460000,400000,
Samsung,"Galaxy A01 Core, 5.3 -Inch  (1GB RAM,16GB ROM) Android 10. (8MP + 5MP) Dual SIM - Red",46000,44000,
Samsung,"Galaxy Z Fold2 5G, 7.6-Inch (12GB RAM, 256GB ROM), (12MP + 12MP + 12MP) + 10MP Nano SIM - Mystic Bronze",780000,690000,
Nokia,"C20, 6.52"" 2GB RAM + 16GB ROM Android 11 (5MP + 5MP) 4G Dual SIM - Sand",,47000,
Tecno,"POP 5 (BD2P) -6.1"" HD+ Display-2GB RAM/32GB ROM, 5000mAh, Android 10, 5MP/5MP Camera, Fingerprint & Face ID - ICE Blue",45000,41000,
Itel,"S15 16MP Selfie Camera,6.088HD+ Waterdrop Full Screen With Face Unlock- Black",,35000,
Nokia,"1.3, 5.71"" HD+ 1GB RAM 16GB ROM Android 10 8MP + 5MP Dual SIM - Charcoal",40000,37500,3.2
Tecno,"POP 3 (BB2) 5.7"" Screen, 16GB ROM + 1GB RAM, Android 8.1 Oreo, 8MP + 5MP Camera, 3500mAh, Fingerprint & Face ID - Gold",33000,31300,4.1
XIAOMI,"Redmi Note 10S, 6.43-Inch 6GB RAM, 128GB ROM Android 11 (64MP + 8MP + 2MP + 2MP) + 13MP Dual SIM - Pebble White",160000,135000,
Oneplus,Nord Dual Sim - 12GB RAM - 256GB ROM - Gray Ash,,287999,
Samsung,Galaxy S8 Plus (S8+) 6.2 Inches Android 8.0(Oreo) 4G LTE (4GB RAM 64GB ROM) Dual Sim - Purple,190000,130999,4.0
Infinix,"HOT 10i(PR652B)-6.52"" HD+ WATER-DROP DISPLAY-32GB ROM/2GB RAM-13MP DUAL CAMERA /8MP SELFIE-6000MAH-4G LTE",,55000,
Oukitel,"U18 4G Smartphone 5.85"" 21:9 Display Face ID MT6750T Octa Core Android 7.0 4GB RAM 64GB ROM 4000mAh 16MP Mobile Phone HWZ",122640,49056,
Samsung,"Galaxy Note10 (8gb+ 256GB) 6.3'',12MP 2x Zoom, 16MP ,3500mAh -Black + Free Power Bank",,260000,
Infinix,"Hot 10-obsidian Black, 3gb RAM, 64gb ROM, 5200mah Battery,",,66000,
Samsung,"Galaxy Tab A 8.0"" (2019, WiFi + Cellular) 32GB, 5100mAh, 4G LTE (Makes Calls) GSM SM-T295 (Silver)",,90550,
Blackview,"BV9900E Rugged Outdoor Smartphone, Android System, 6/128G,4380Mah Battery- Black",211540,137500,
Oneplus,"9 Pro Dual SIM - 12GB RAM, 256GB ROM - 5G - Pine Green",,530000,
Nokia,"G20, 6.5"" HD+ 4GB RAM + 128GB ROM Android 11 (48MP + 5MP + 2MP + 2MP) + 8PM 4G Dual SIM - Glacier I Silver",,95000,
Gionee,"M12, 6.55-Inch HD+ (6GB RAM, 128GB ROM) Android 10 (48MP + 5MP + 2MP + 2MP) + 16MP  Dual SIM 4G LTE - Green",,85000,
Realme,"8 Pro, 6.4-Inch 8GB RAM, 128GB ROM Android 11 (108MP + 8MP + 2MP + 2MP) + 16MP Dual SIM - Azul Infinito",,170000,
Infinix,"Note 7 X690B - Dual - 128GB ROM - 6GB RAM - 4G Lte - 6.95'' - 48mp+16MP - 5000mAh - Fingerprint, Black",99000,95000,
LG,"G5 Mobile Phone 4GB RAM 32GB ROM Display 5.3"" IPS 16MP Fingerprint LTE - Gold",69000,40000,
Apple,Refurbished (Class A) - Apple IPhone 6S Plus 2GB RAM+32GB ROM - Rose Gold,269134,134567,
Htc,"10 M10 4GB RAM 64GB ROM Android Mobile Phone 5.2"" Fingerprint -Black",69900,58900,
Samsung,"Galaxy A71 6GB RAM 128GB ROM 6.7"" 4500mAh Dual Sim - Prism Crush Black",,220000,
Elephone,Ultra-thin Elephone Protection Film 9H Tempered Glass,,7202,
XIAOMI,"Poco M3, 6.53"" (4GB RAM, 128GB ROM) Android 10 (42/2/2)MP + 8MP Selfie - 4G - Dual Sim - 6000mah  - Power Black",150000,131000,
Asus,Zenfone 4 Max Plus X015D Smartphone 5.5 Inch MT6750 5000mAh Battery -Black,83999,47990,5.0
Tecno,"Spark Go (KE5) 6.52"" HD+, 2GB RAM + 32GB ROM, 13MP Dual Camera, Android 10, 4G, 5000mAh, Fingerprint & Face ID - Blue",52000,45690,5.0
Tecno,"Pop2f (B1g), 5.5 Inch Screen, 8MP Front+5MP Rear Camera, 16GB ROM+1GB RAM, 2400mAh- Midnight Black",31000,29199,
Itel,"P15, 5.0"" HD Screen, 16GB ROM ,1GB RAM, Android 9 Pie, 5MP + 5MP Camera, 4000mAh, Fingerprint, Face ID, Black",,27000,4.0
Samsung,"Galaxy S21 Ultra 6.8"" (256GB ROM,12GB RAM) Android 11 (108/10/10/12)MP + 40MP Selfie - 5G - 5000mAh - Phantom Black",,570000,
Google,"Pixel 4a 5G, 6.2-Inch  6GB RAM 128GB ROM Android 11, (12.2MP + 16MP) + 8MP Nano SIM - Just Black",,290000,
Nokia,"G20 - 6.5"" HD+ 20.9  SCREEN-128GB ROM/4GB RAM-48MP/5MP/2MP/2MP+8MP CAMERA-5050MAH-FINGERPRINT- NIGHT - DARK  BLUE",100000,90000,
Samsung,"Galaxy Fold, 7.3-Inch (12GB RAM, 512GB ROM), (12MP + 12MP + 16MP) + (10MP + 8MP) Nano SIM - Space Silver",,600000,
Itel,"P37, Android 10(Go Edition), 6.5HD+, Al Dual Rear, 8.0MP Main Camera, 32GB ROM, 2GB RAM, 5000mAh, Deep Blue",45000,40700,
Generic,Note10+ 5-Inch Digital Display Screen Hd Camera Quad-Core Smartphone,73460,36730,
Tecno,"Spark 7 (PR651H) 6.5"" HD+, 32GB ROM + 2GB RAM, 500mAh, 16MP + 8MP CAMERA, Android 11, 4G, Fingerprint -MAGNET Black",65000,52999,
Tecno,"Pop2f (B1g), 5.5 Inch Screen, 8MP Front+5MP Rear Camera, 16GB ROM,1GB RAM, 2400mAh- Dawn Blue",32000,28999,
Huawei,"P8 Max 6.8"" Inch 4G LTE Mobile Phone Kirin 935 Android IPS 1920X1080 3GB RAM 32GB ROM 13.0MP -Silver",95900,65900,3.0
Apple,IPhone 7 Mobile Phone 128GB 3D Touch IPS Technology 4.7 Inch IOS 10 Smartphone(Red) & Smart Black Smart Watch,,170000,
Samsung,"Galaxy Note 10 (8gb+ 256GB) 6.3'',12MP 2x Zoom, 16MP Ultra Wide Rear+10MP Selfie Camera With Dual Pixel,3500mAh - Aura",320000,260000,
Samsung,"Galaxy Note 10 Plus - Single Sim - 12gb Ram - 256gb Rom Pouch, Screen Guide A Free Torchlight Button Phone",,550000,
Samsung,"Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB,128GB ROM) - SIM 4G Smartphone - Black",,475000,
Samsung,"Galaxy A32 (128GB, 6GB RAM) 6.4"" FHD + 4 Rear Camera (48+8+5+2)MP,+ 20MP, 5000mAh, Dual SIM LTE - Awesome Black",,135000,
Vivo,"Y1S 6.22"" HD+ 2GB RAM, 32GB ROM, Front Camera 5MP, Rear Camera 13 MP, Dual SIM, Android 10, 4030mAh - Olive Black",50000,42000,4.0
Oukitel,"K7 Pro Smartphone Android 9.0 Octa Core 4G 64G 6.0"" FHD+ 18:9 10000mAh Fingerprint 9V/2A Mobile Phone",102000,71900,5.0
Samsung,"Galaxy A02 - 64GB ROM, 3GB RAM, Dual Rear Camera, Dual SIM, 5000mAh Battery, 4G LTE - Black",58000,56000,
Sony,"Z5 Premium E6853 5.5"" Single SIM 3GB+32GB Octa Core 23.0MP 4G Smartphone(Gold)",75500,55900,
Tecno,"Spark7(KF6i),Octa Core, 6.5""HD+Dot Notch Screen, 64GBROM,3GB RAM, 8MP Front,16MP, 5000mAh Magnet Black",,58400,
Huawei,P20 Kirin 970 Octa-Core 5.8 Inch 6GB Ram 128GB Rom Android 8.1 Smartphone,,290000,
Vivo,"Y12s, 6.51-Inch, 3GB RAM 32GB ROM Android 10 (13MP + 2MP) + 8MP Dual SIM - Phantom Black",,63000,
Sony,"Xperia XZ 5.2"" Quad Core 3GB RAM 32GB ROM 23MP LTE Fingerprint Single SIM Cellphone -Black",49900,46900,
Gionee,"M12, 6.55-Inch HD+ (6GB RAM, 128GB ROM) Android 10 (48MP + 5MP + 2MP + 2MP) + 16MP  Dual SIM 4G LTE - Green",,85000,
Itel,"KidPad 1 Educational Tablet, 7.0"" Big Screen, 32GB ROM + 1GB RAM, Dual SIM, 4000mAh, Android 10, OTG, WIFI, Blue",40000,35000,1.0
Nokia,X6 Dual Rear Camera Face Unlock 5.8 In - White (white),367298,183649,
Samsung,"Galaxy A12, 6.5-inches (4GB RAM, 64GB ROM) Android 10 (48/5/2/2)MP + 8MP Selfie - 4G LTE - 5000mAh Battery - Red",100000,90000,
Tecno,"POP4(BC2)- 6"" FW+ IPS SCREEN-32GB ROM/2GB RAM-8MP/5MP CAMERA-5000MAH - Dawn Blue",45000,41999,4.5
Samsung,"Galaxy Note 10 Lite  6.7-Inch (6GB RAM, 128GB ROM), Dual SIM 4500 MAh Smartphone - Aura Black",375999,275000,
Htc,"Desire 10 Pro Dual-Sim Fingerprint 4GB 64GB Smartphones 20MP 5.5"" Mobile Phone -white",49900,45990,3.0
Doogee,S88 Pro Rugged Phone  6GB+128GB MIL-STD-810G 10000mAh Battery 6.3 Inch Android 10.0 Smartphone - Orange,198940,112390,
Itel,"A37- 5.7” Screen, Dual Sim, 16GB Rom/1GB Ram, 3020mAh Battery, 5.0MP/2.0MP Camera, Android 10(Go Edition)",,28500,
Apple,IPhone 6S - 64GB ROM - 2GB RAM - 4.7' - Rfurb Smartphone IPhone - Silver,,159999,
Infinix,"HOT 10i(PR652B)-6.52"" HD+ WATER-DROP DISPLAY-32GB ROM/2GB RAM-13MP DUAL CAMERA /8MP SELFIE-6000MAH-4G LTE",65000,54900,
Apple,"IPhone 6Plus 5.5-Inch  Fingerprint Sensor HD (1GB, 16GB ROM) IOS 1.2 8MP+7MP Smartphone–Gold",199976,69900,
Tecno,"POP 3 (BB2) 5.7"" Screen, 16GB ROM + 1GB RAM, 8MP+5MP Camera, 3500mAh, Fingerprint & Face ID - Black +Free 32GB Card",34000,33990,4.0
Tecno,"Spark Go 2020, 6.52'' HD+, 32+2GB, 13MP Rear Camera + 8MP Front Camera, 5000mAh, Android 10, 4G - Sky Black",55000,45999,
Samsung,"Galaxy A21s, 6.5-Inch (4GB RAM, 64GB ROM) Android 10, (48MP + 8MP + 2MP + 2MP) + 13MP Dual SIM - Black",,99990,
Tecno,"Spark 7 (KF6i) 6.5"" HD+, 64GB ROM + 3GB RAM, 5000mAh, 16MP Dual Camera + 8MP Selfie, Android 11, 4G, Fingerprint - Green",75000,63935,
LG,"G5 Mobile Phone 4GB RAM 32GB ROM Display 5.3"" IPS 16MP Fingerprint LTE - Silver",69000,40000,
Itel,"A35 5.0"" HD Screen, 1GB RAM + 16GB ROM, Android 10, 3020mAh Battery, 5MP +2MP Camera, Face Unlock -Green +Free 16GB Card",28000,24990,
Tecno,"Spark 7P (KF7J) 6.8"" HD+, 64GB ROM +4GB RAM, 16MP Triple Camera, 5000mAh, Android 11, 4G, Fingerprint - Alps Blue",69000,63000,
Doogee,"S96 Pro Triple Proofing Phone, 8GB+128GB, 6.22 Inch Android 10 Smartphone - Black",198900,139230,
Tecno,"Camon 17 (CG6) 6.6"" 90Hz HD+, 4GB RAM + 128GB ROM, 48MP Triple Rear + 8MP Front ,Android 11, 5000mAh, 4G - FROST SILVER",,85000,
Generic,"YUMEFone S30 Plus , 6.8"" Screen 3GB RAN+32GB ROM, 2MP/5MP Camera, Android 10.0 , 5000mah Battery -Black",,49000,
Tecno,"F1 5.0"" (1GB, 8GB ROM) Android 8 Oreo (Go Edition), 5MP + 2MP Dual SIM 3G Smartphone - Dark Blue",28500,25800,
Apple,IPhone 6 Dual Core 4.7 Inches 1GB RAM 16/64/128GB ROM 8MP Camera  LTE IOS Smartphone,108500,,
Nokia,"7.1 Smart Mobile Phone 5.84"" 4GB RAM 64GB ROM Cellphones TLE 4G-Gold",100000,78900,
Samsung,A3 CORE (16GB ROM + 1GB RAM) ( DUAL -SIM) - BLUE,37000,36950,4.0
Vivo,"V20 - 6.44"" (8GB RAM, 256GB ROM) Android 11 (64/8/2)MP + 44MP Wide Angle Selfie - 4000mAh -  4G - Sunset Melody",200000,190000,
Blackview,X5 1.3 Inch HD Screen Bluetooth 5.0 Smart Watch With TPU Watchband - Black,24699,16420,
Nokia,"C1 5.45-Inch Screen, Android 9 Pie, 1GB RAM + 16GB ROM, 5MP + 5MP Camera, 2500mAh Battery Dual SIM Smartphone - Charcoal",,33000,5.0
Gionee,"S12 Lite 6.52"" HD+ (3GB RAM, 32GB ROM) Android 10 (13+5+2MP Triple Rear Camera, 8MP Front) Dual SIM-4000mAh-4G LTE- Blue",55900,49950,
Vivo,"Y20s - 6.5"" (8GB, 128GB ROM) Android 10 (13/2/2)MP + 8MP Wide Angle Selfie - 4G LTE - Dual Sim - 5000mAh - Purist Blue",,110000,
Oukitel,C17 Pro Mobile Phone 6.35inch 19:9 Android 9.0,180604,90302,
Samsung,Galaxy S8 Global Version LTE GSM 12MP 4GB 64GB NFC Mobile Phone,100000,94990,
Samsung,"Galaxy Note 10 (8gb+ 256GB) 6.3'',12MP 2x Zoom, 16MP Ultra Wide Rear+10MP Selfie Camera With Dual Pixel,3500mAh - White",320000,260000,
Poco,"F3, 6.67-Inch (8GB RAM, 256GB ROM) Android 11 (48MP + 8MP + 5MP) + 20MP 5G Dual SIM - Deep Ocean Blue",,260000,
Itel,"P37 6.5"" HD+ Screen, 2GB RAM + 32GB ROM, 5000mAh - Android 10, 8MP Dual Rear Camera, Fingerprint - Gradation Purple",,45000,
Apple,"Iphone 12 6.1 Inches 4GB RAM, 256GB ROM, (12MP + 12MP), 2815mAh-Black",,500000,
Blackview,"A60 Plus, 4GB+64GB, 4080mAh Battery, 6.088 Inch Android 10.0, Network: 4G, Dual SIM(Black)",70193,49135,
Huawei,"Mate 40 Pro 6.76-Inch (8GB RAM + 256GB ROM) Android 10, (50MP + 12MP + 20MP) + 13MP, 5G Dual SIM - Mystic Silver",550000,530000,
Samsung,"Galaxy A51 6.5-Inch (4GB,128GB ROM) Android10.0, (48MP +12MP + 5MP + 5MP) + 32MP Dual SIM - Prism Crush Black",,138000,
Samsung,A21S Magnetic Full Case With Front And Back Glass- Black,7000,4200,
Tecno,"Pop2f (B1g), 5.5 Inch Screen, 8MP Front+5MP Rear Camera, 16GB ROM,1GB RAM, 2400mAh- Champagne Gold",32000,28999,
XIAOMI,"Mi 11 Lite, 6.55-Inch 8GB RAM, 128GB ROM Android 11 (64MP + 8MP + 5MP) + 16MP  4G LTE Dual SIM - Peach Pink",,155000,
Huawei,"P9 3GB RAM 32GB ROM 5.2""FHD 1920X1080 Fingerprint Mobile Phone 12MP*2 Hisilicon Kirin 955 -Gold",92900,52900,
Doogee,"N20 Pro, 6GB+128GB, 6.3 Inch Android 10, 4G Smartphone - Green",104186,72930,
Oukitel,"C19 6.49"" 2GB 16GB Smartphone Android 10.0 4000mAh",,70673,
Tecno,"POP4(BC2)- 6"" FW+ IPS SCREEN-32GB ROM/2GB RAM-8MP/5MP CAMERA-ANDROID Q(Go Edition)-5000MAH-Dawn Blue",42000,39900,
